품명,측정값_평면1_평면도,기준값_평면1_평면도,편차_평면1_평면도,측정값_원1(I) <상>_D,기준값_원1(I) <상>_D,편차_원1(I) <상>_D,측정값_원2(I) <중>_D,기준값_원2(I) <중>_D,편차_원2(I) <중>_D,측정값_원3(I) <하>_D,기준값_원3(I) <하>_D,편차_원3(I) <하>_D,"측정값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","기준값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","편차_원통1(I) <- 원1, 원2, 원3의 측정점 병합_D","측정값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도","기준값_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도","편차_원통1(I) <- 원1, 원2, 원3의 측정점 병합_직각도",측정값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,기준값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,편차_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_X,측정값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,기준값_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,편차_점2 <- 점1의 되부름 <열전 관리치수(Spec : 116.6±0.1)>_Y,측정값_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,기준값_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,편차_각도1 <- 각도[XYPLAN]:직선2와 직선3_Ang,측정값_직선4 <27° 소재>_Y/X,기준값_직선4 <27° 소재>_Y/X,편차_직선4 <27° 소재>_Y/X,측정값_직선5 <7.5° 소재>_Y/X,기준값_직선5 <7.5° 소재>_Y/X,편차_직선5 <7.5° 소재>_Y/X,측정값_점3 <- 직선4와 직선5의 교차점 <소재>_X,기준값_점3 <- 직선4와 직선5의 교차점 <소재>_X,편차_점3 <- 직선4와 직선5의 교차점 <소재>_X,측정값_직선6 <35.9° 소재>_Y/X,기준값_직선6 <35.9° 소재>_Y/X,편차_직선6 <35.9° 소재>_Y/X,측정값_점4 <- 직선6와 직선5의 교차점 <소재>_X,기준값_점4 <- 직선6와 직선5의 교차점 <소재>_X,편차_점4 <- 직선6와 직선5의 교차점 <소재>_X,측정값_점4 <- 직선6와 직선5의 교차점 <소재>_Y,기준값_점4 <- 직선6와 직선5의 교차점 <소재>_Y,편차_점4 <- 직선6와 직선5의 교차점 <소재>_Y,측정값_직선7 <23.1°>_Y/X,기준값_직선7 <23.1°>_Y/X,편차_직선7 <23.1°>_Y/X,측정값_직선8 <6°>_Y/X,기준값_직선8 <6°>_Y/X,편차_직선8 <6°>_Y/X,측정값_점5 <- 직선8와 직선7의 교차점_X,기준값_점5 <- 직선8와 직선7의 교차점_X,편차_점5 <- 직선8와 직선7의 교차점_X,측정값_점5 <- 직선8와 직선7의 교차점_Y,기준값_점5 <- 직선8와 직선7의 교차점_Y,편차_점5 <- 직선8와 직선7의 교차점_Y,측정값_원4(E) <소재>_X,기준값_원4(E) <소재>_X,편차_원4(E) <소재>_X,측정값_원4(E) <소재>_Y,기준값_원4(E) <소재>_Y,편차_원4(E) <소재>_Y,측정값_원4(E) <소재>_D,기준값_원4(E) <소재>_D,편차_원4(E) <소재>_D,측정값_점6 <- 직선9와 직선10의 교차점 <소재>_X,기준값_점6 <- 직선9와 직선10의 교차점 <소재>_X,편차_점6 <- 직선9와 직선10의 교차점 <소재>_X,측정값_점6 <- 직선9와 직선10의 교차점 <소재>_Y,기준값_점6 <- 직선9와 직선10의 교차점 <소재>_Y,편차_점6 <- 직선9와 직선10의 교차점 <소재>_Y,측정값_점7 <- 직선10와 직선11의 교차점 <소재>_X,기준값_점7 <- 직선10와 직선11의 교차점 <소재>_X,편차_점7 <- 직선10와 직선11의 교차점 <소재>_X,측정값_점7 <- 직선10와 직선11의 교차점 <소재>_Y,기준값_점7 <- 직선10와 직선11의 교차점 <소재>_Y,편차_점7 <- 직선10와 직선11의 교차점 <소재>_Y,측정값_점8 <- 직선13와 직선12의 교차점 <소재>_X,기준값_점8 <- 직선13와 직선12의 교차점 <소재>_X,편차_점8 <- 직선13와 직선12의 교차점 <소재>_X,측정값_직선14 <23.1° 소재>_Y/X,기준값_직선14 <23.1° 소재>_Y/X,편차_직선14 <23.1° 소재>_Y/X,측정값_직선16 <우상 소재>_X/Y,기준값_직선16 <우상 소재>_X/Y,편차_직선16 <우상 소재>_X/Y,측정값_직선18 <좌상 소재>_X/Y,기준값_직선18 <좌상 소재>_X/Y,편차_직선18 <좌상 소재>_X/Y,측정값_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,기준값_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,편차_거리1 <- XAXIS[PT]:점9와 점10 <상>_DS,측정값_점13 <- 점11와 점12의 중점 <열전관리_상>_X,기준값_점13 <- 점11와 점12의 중점 <열전관리_상>_X,편차_점13 <- 점11와 점12의 중점 <열전관리_상>_X,측정값_직선19 <좌하 소재>_X/Y,기준값_직선19 <좌하 소재>_X/Y,편차_직선19 <좌하 소재>_X/Y,측정값_직선21 <우하 소재>_X/Y,기준값_직선21 <우하 소재>_X/Y,편차_직선21 <우하 소재>_X/Y,측정값_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,기준값_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,편차_거리2 <- XAXIS[PT]:점14와 점15 <하>_DS,측정값_점18 <- 점16와 점17의 중점 <열전관리_하>_X,기준값_점18 <- 점16와 점17의 중점 <열전관리_하>_X,편차_점18 <- 점16와 점17의 중점 <열전관리_하>_X,측정값_점19 <상>_Y,기준값_점19 <상>_Y,편차_점19 <상>_Y,측정값_점20 <하>_Y,기준값_점20 <하>_Y,편차_점20 <하>_Y,측정값_원5(I) <상부>_Y,기준값_원5(I) <상부>_Y,편차_원5(I) <상부>_Y,측정값_원5(I) <상부>_D,기준값_원5(I) <상부>_D,편차_원5(I) <상부>_D,측정값_원6(I) <하부>_Y,기준값_원6(I) <하부>_Y,편차_원6(I) <하부>_Y,측정값_원6(I) <하부>_D,기준값_원6(I) <하부>_D,편차_원6(I) <하부>_D,측정값_거리3 <- XYPLAN[PT]:원5와 원통1_DS,기준값_거리3 <- XYPLAN[PT]:원5와 원통1_DS,편차_거리3 <- XYPLAN[PT]:원5와 원통1_DS,측정값_평면2_Z,기준값_평면2_Z,편차_평면2_Z,측정값_평면2_평면도,기준값_평면2_평면도,편차_평면2_평면도,측정값_평면2_평행도,기준값_평면2_평행도,편차_평면2_평행도,"측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","기준값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","편차_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_Z","측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","기준값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","편차_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평면도","측정값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도","기준값_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도","편차_평면3 <- 점21, 점22, 점23, ... , 점26의 측정점 병합 <마이크로미터로 측정 해볼 것 !!!!!!!!!!!!!!!!>_평행도",측정값_원7(E) <- 원4의 되부름_X,기준값_원7(E) <- 원4의 되부름_X,편차_원7(E) <- 원4의 되부름_X,측정값_원7(E) <- 원4의 되부름_Y,기준값_원7(E) <- 원4의 되부름_Y,편차_원7(E) <- 원4의 되부름_Y,측정값_원7(E) <- 원4의 되부름_D,기준값_원7(E) <- 원4의 되부름_D,편차_원7(E) <- 원4의 되부름_D,측정값_점28 <- 점27의 되부름 <소재 원점>_X,기준값_점28 <- 점27의 되부름 <소재 원점>_X,편차_점28 <- 점27의 되부름 <소재 원점>_X,측정값_점28 <- 점27의 되부름 <소재 원점>_Y,기준값_점28 <- 점27의 되부름 <소재 원점>_Y,편차_점28 <- 점27의 되부름 <소재 원점>_Y,측정값_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,기준값_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,편차_각도2 <- 각도[XYPLAN]:직선23와 직선24_Ang,측정값_점29 <- 점13의 되부름 <소재원점>_X,기준값_점29 <- 점13의 되부름 <소재원점>_X,편차_점29 <- 점13의 되부름 <소재원점>_X,측정값_점29 <- 점13의 되부름 <소재원점>_Y,기준값_점29 <- 점13의 되부름 <소재원점>_Y,편차_점29 <- 점13의 되부름 <소재원점>_Y,측정값_점30 <- 점18의 되부름 <소재원점>_X,기준값_점30 <- 점18의 되부름 <소재원점>_X,편차_점30 <- 점18의 되부름 <소재원점>_X,측정값_점30 <- 점18의 되부름 <소재원점>_Y,기준값_점30 <- 점18의 되부름 <소재원점>_Y,편차_점30 <- 점18의 되부름 <소재원점>_Y,측정값_직선25 <- 직선18의 되부름_X/Y,기준값_직선25 <- 직선18의 되부름_X/Y,편차_직선25 <- 직선18의 되부름_X/Y,측정값_직선26 <- 직선16의 되부름_X/Y,기준값_직선26 <- 직선16의 되부름_X/Y,편차_직선26 <- 직선16의 되부름_X/Y,측정값_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,기준값_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,편차_거리4 <- XAXIS[평균]:점32와 점31 <소재기준>_DS,품질상태
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.484,16.485,-0.001,16.491,16.485,0.006,16.488,16.485,0.003,16.488,16.485,0.003,0.021,0.05,0.029,116.674,116.6,0.074,-10.907,10.9,0.007,57.033,57.0,0.033,27.049,27.0,0.049,7.466,7.5,-0.034,110.010,110.2,-0.190,35.881,35.9,-0.019,87.967,88.0,-0.033,-24.248,-24.0,0.248,-23.223,-23.1,0.123,-6.168,-6.0,0.168,47.945,48.0,-0.055,-16.249,-16.1,0.149,0.026,0.0,0.026,0.078,0.0,0.078,25.669,26.1,-0.431,44.194,44.1,0.094,6.573,6.5,0.073,54.076,54.0,0.076,5.166,5.1,0.066,74.416,74.4,0.016,-23.204,-23.1,0.104,14.940,14.5,0.440,-14.404,-14.5,-0.096,10.299,10.3,-0.001,72.905,72.87,0.035,-14.100,-14.5,-0.400,14.485,14.5,-0.015,10.277,10.3,-0.023,72.917,72.87,0.047,-2.318,-2.3,0.018,-2.258,-2.3,-0.042,2.002,2.0,0.002,3.530,3.5,0.030,2.039,2.0,0.039,3.530,3.5,0.030,46.492,46.5,-0.008,12.328,12.0,0.328,0.019,0.05,0.031000000000000003,0.079,0.05,-0.028999999999999998,12.374,11.8,0.574,0.010,0.05,0.04,0.101,0.05,-0.051000000000000004,0.026,0.0,0.026,0.078,0.0,0.078,25.669,26.1,-0.431,116.642,116.6,0.042,-10.904,-10.9,0.004,56.968,57.121,-0.153,72.914,72.87,0.044,-2.359,-2.3,0.059,72.926,72.87,0.056,-2.329,-2.3,0.029,-14.442,-14.5,-0.058,14.901,14.5,0.401,10.299,10.3,-0.001,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.485,16.485,0.000,16.487,16.485,0.002,16.484,16.485,-0.001,16.486,16.485,0.001,0.020,0.05,0.030000000000000002,116.676,116.6,0.076,-10.907,10.9,0.007,57.052,57.0,0.052,27.127,27.0,0.127,7.495,7.5,-0.005,110.029,110.2,-0.171,35.882,35.9,-0.018,87.973,88.0,-0.027,-24.263,-24.0,0.263,-23.194,-23.1,0.094,-6.131,-6.0,0.131,47.936,48.0,-0.064,-16.285,-16.1,0.185,0.023,0.0,0.023,0.028,0.0,0.028,25.692,26.1,-0.408,44.155,44.1,0.055,6.560,6.5,0.060,54.066,54.0,0.066,5.150,5.1,0.050,74.425,74.4,0.025,-23.165,-23.1,0.065,14.583,14.5,0.083,-14.464,-14.5,-0.036,10.318,10.3,0.018,72.926,72.87,0.056,-14.107,-14.5,-0.393,14.482,14.5,-0.018,10.286,10.3,-0.014,72.928,72.87,0.058,-2.341,-2.3,0.041,-2.280,-2.3,-0.020,1.993,2.0,-0.007,3.533,3.5,0.033,2.014,2.0,0.014,3.525,3.5,0.025,46.487,46.5,-0.013,12.322,12.0,0.322,0.013,0.05,0.037000000000000005,0.067,0.05,-0.017,12.359,11.8,0.559,0.009,0.05,0.041,0.092,0.05,-0.041999999999999996,0.023,0.0,0.023,0.028,0.0,0.028,25.692,26.1,-0.408,116.637,116.6,0.037,-10.903,-10.9,0.003,57.008,57.121,-0.113,72.916,72.87,0.046,-2.365,-2.3,0.065,72.919,72.87,0.049,-2.337,-2.3,0.037,-14.477,-14.5,-0.023,14.570,14.5,0.070,10.318,10.3,0.018,1
PARKING SPRAG(8속)_<열전>,0.003,0.1,0.097,16.490,16.485,0.005,16.493,16.485,0.008,16.488,16.485,0.003,16.490,16.485,0.005,0.011,0.05,0.03900000000000001,116.637,116.6,0.037,-10.903,10.9,0.003,57.037,57.0,0.037,27.119,27.0,0.119,7.477,7.5,-0.023,109.988,110.2,-0.212,35.868,35.9,-0.032,87.935,88.0,-0.065,-24.258,-24.0,0.258,-23.196,-23.1,0.096,-6.135,-6.0,0.135,47.887,48.0,-0.113,-16.269,-16.1,0.169,-0.011,0.0,-0.011,0.058,0.0,0.058,25.690,26.1,-0.410,44.099,44.1,-0.001,6.544,6.5,0.044,54.033,54.0,0.033,5.229,5.1,0.129,74.378,74.4,-0.022,-23.212,-23.1,0.112,14.743,14.5,0.243,-14.398,-14.5,-0.102,10.321,10.3,0.021,72.874,72.87,0.004,-14.131,-14.5,-0.369,14.586,14.5,0.086,10.294,10.3,-0.006,72.891,72.87,0.021,-2.348,-2.3,0.048,-2.284,-2.3,-0.016,2.047,2.0,0.047,3.540,3.5,0.040,2.038,2.0,0.038,3.542,3.5,0.042,46.540,46.5,0.040,12.298,12.0,0.298,0.018,0.05,0.032,0.075,0.05,-0.024999999999999994,12.280,11.8,0.480,0.014,0.05,0.036000000000000004,0.057,0.05,-0.006999999999999999,-0.011,0.0,-0.011,0.058,0.0,0.058,25.690,26.1,-0.410,116.629,116.6,0.029,-10.903,-10.9,0.003,56.928,57.121,-0.193,72.908,72.87,0.038,-2.372,-2.3,0.072,72.925,72.87,0.055,-2.344,-2.3,0.044,-14.423,-14.5,-0.077,14.718,14.5,0.218,10.321,10.3,0.021,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.488,16.485,0.003,16.489,16.485,0.004,16.486,16.485,0.001,16.488,16.485,0.003,0.012,0.05,0.038000000000000006,116.656,116.6,0.056,-10.905,10.9,0.005,57.160,57.0,0.160,27.065,27.0,0.065,7.451,7.5,-0.049,109.981,110.2,-0.219,35.836,35.9,-0.064,87.938,88.0,-0.062,-24.240,-24.0,0.240,-23.214,-23.1,0.114,-6.172,-6.0,0.172,47.890,48.0,-0.110,-16.237,-16.1,0.137,0.003,0.0,0.003,0.123,0.0,0.123,25.701,26.1,-0.399,44.154,44.1,0.054,6.623,6.5,0.123,54.058,54.0,0.058,5.209,5.1,0.109,74.376,74.4,-0.024,-23.214,-23.1,0.114,14.669,14.5,0.169,-14.423,-14.5,-0.077,10.319,10.3,0.019,72.864,72.87,-0.006,-14.218,-14.5,-0.282,14.400,14.5,-0.100,10.281,10.3,-0.019,72.882,72.87,0.012,-2.337,-2.3,0.037,-2.242,-2.3,-0.058,2.050,2.0,0.050,3.538,3.5,0.038,2.086,2.0,0.086,3.540,3.5,0.040,46.524,46.5,0.024,12.349,12.0,0.349,0.016,0.05,0.034,0.069,0.05,-0.019000000000000003,12.336,11.8,0.536,0.010,0.05,0.04,0.043,0.05,0.007000000000000006,0.003,0.0,0.003,0.123,0.0,0.123,25.701,26.1,-0.399,116.625,116.6,0.025,-10.902,-10.9,0.002,56.956,57.121,-0.165,72.912,72.87,0.042,-2.382,-2.3,0.082,72.930,72.87,0.060,-2.333,-2.3,0.033,-14.483,-14.5,-0.017,14.609,14.5,0.109,10.319,10.3,0.019,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.490,16.485,0.005,16.491,16.485,0.006,16.487,16.485,0.002,16.489,16.485,0.004,0.010,0.05,0.04,116.675,116.6,0.075,-10.907,10.9,0.007,57.135,57.0,0.135,27.053,27.0,0.053,7.450,7.5,-0.050,110.019,110.2,-0.181,35.916,35.9,0.016,87.962,88.0,-0.038,-24.269,-24.0,0.269,-23.262,-23.1,0.162,-6.177,-6.0,0.177,47.944,48.0,-0.056,-16.257,-16.1,0.157,0.047,0.0,0.047,0.109,0.0,0.109,25.705,26.1,-0.395,44.197,44.1,0.097,6.608,6.5,0.108,54.099,54.0,0.099,5.188,5.1,0.088,74.428,74.4,0.028,-23.220,-23.1,0.120,14.930,14.5,0.430,-14.360,-14.5,-0.140,10.304,10.3,0.004,72.891,72.87,0.021,-13.974,-14.5,-0.526,14.546,14.5,0.046,10.294,10.3,-0.006,72.925,72.87,0.055,-2.322,-2.3,0.022,-2.288,-2.3,-0.012,2.015,2.0,0.015,3.529,3.5,0.029,2.022,2.0,0.022,3.534,3.5,0.034,46.493,46.5,-0.007,12.298,12.0,0.298,0.014,0.05,0.036000000000000004,0.244,0.05,-0.194,12.205,11.8,0.405,0.010,0.05,0.04,0.217,0.05,-0.16699999999999998,0.047,0.0,0.047,0.109,0.0,0.109,25.705,26.1,-0.395,116.619,116.6,0.019,-10.902,-10.9,0.002,56.964,57.121,-0.157,72.892,72.87,0.022,-2.375,-2.3,0.075,72.927,72.87,0.057,-2.376,-2.3,0.076,-14.412,-14.5,-0.088,14.878,14.5,0.378,10.304,10.3,0.004,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.490,16.485,0.005,16.491,16.485,0.006,16.487,16.485,0.002,16.490,16.485,0.005,0.010,0.05,0.04,116.681,116.6,0.081,-10.908,10.9,0.008,57.023,57.0,0.023,27.080,27.0,0.080,7.449,7.5,-0.051,110.029,110.2,-0.171,35.895,35.9,-0.005,87.970,88.0,-0.030,-24.253,-24.0,0.253,-23.247,-23.1,0.147,-6.184,-6.0,0.184,47.967,48.0,-0.033,-16.252,-16.1,0.152,0.042,0.0,0.042,0.106,0.0,0.106,25.692,26.1,-0.408,44.208,44.1,0.108,6.613,6.5,0.113,54.102,54.0,0.102,5.185,5.1,0.085,74.432,74.4,0.032,-23.197,-23.1,0.097,14.710,14.5,0.210,-14.498,-14.5,-0.002,10.318,10.3,0.018,72.905,72.87,0.035,-14.059,-14.5,-0.441,14.449,14.5,-0.051,10.291,10.3,-0.009,72.915,72.87,0.045,-2.316,-2.3,0.016,-2.242,-2.3,-0.058,2.093,2.0,0.093,3.543,3.5,0.043,2.105,2.0,0.105,3.526,3.5,0.026,46.487,46.5,-0.013,12.302,12.0,0.302,0.018,0.05,0.032,0.060,0.05,-0.009999999999999995,12.301,11.8,0.501,0.013,0.05,0.037000000000000005,0.054,0.05,-0.003999999999999997,0.042,0.0,0.042,0.106,0.0,0.106,25.692,26.1,-0.408,116.632,116.6,0.032,-10.903,-10.9,0.003,56.890,57.121,-0.231,72.910,72.87,0.040,-2.367,-2.3,0.067,72.920,72.87,0.050,-2.335,-2.3,0.035,-14.550,-14.5,0.050,14.658,14.5,0.158,10.318,10.3,0.018,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.488,16.485,0.003,16.491,16.485,0.006,16.484,16.485,-0.001,16.488,16.485,0.003,0.013,0.05,0.037000000000000005,116.690,116.6,0.090,-10.908,10.9,0.008,57.162,57.0,0.162,27.056,27.0,0.056,7.438,7.5,-0.062,110.012,110.2,-0.188,35.809,35.9,-0.091,87.984,88.0,-0.016,-24.250,-24.0,0.250,-23.241,-23.1,0.141,-6.180,-6.0,0.180,47.938,48.0,-0.062,-16.243,-16.1,0.143,0.035,0.0,0.035,0.127,0.0,0.127,25.702,26.1,-0.398,44.199,44.1,0.099,6.618,6.5,0.118,54.108,54.0,0.108,5.207,5.1,0.107,74.433,74.4,0.033,-23.212,-23.1,0.112,14.924,14.5,0.424,-14.331,-14.5,-0.169,10.321,10.3,0.021,72.884,72.87,0.014,-14.172,-14.5,-0.328,14.438,14.5,-0.062,10.297,10.3,-0.003,72.904,72.87,0.034,-2.320,-2.3,0.020,-2.248,-2.3,-0.052,1.993,2.0,-0.007,3.543,3.5,0.043,2.014,2.0,0.014,3.533,3.5,0.033,46.486,46.5,-0.014,12.350,12.0,0.350,0.014,0.05,0.036000000000000004,0.037,0.05,0.013000000000000005,12.360,11.8,0.560,0.009,0.05,0.041,0.051,0.05,-0.000999999999999994,0.035,0.0,0.035,0.127,0.0,0.127,25.702,26.1,-0.398,116.639,116.6,0.039,-10.904,-10.9,0.004,56.957,57.121,-0.164,72.904,72.87,0.034,-2.375,-2.3,0.075,72.924,72.87,0.054,-2.345,-2.3,0.045,-14.394,-14.5,-0.106,14.861,14.5,0.361,10.321,10.3,0.021,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.489,16.485,0.004,16.493,16.485,0.008,16.485,16.485,0.000,16.489,16.485,0.004,0.010,0.05,0.04,116.677,116.6,0.077,-10.907,10.9,0.007,57.165,57.0,0.165,27.060,27.0,0.060,7.452,7.5,-0.048,109.995,110.2,-0.205,35.873,35.9,-0.027,87.964,88.0,-0.036,-24.249,-24.0,0.249,-23.215,-23.1,0.115,-6.149,-6.0,0.149,47.927,48.0,-0.073,-16.260,-16.1,0.160,0.007,0.0,0.007,0.076,0.0,0.076,25.687,26.1,-0.413,44.137,44.1,0.037,6.582,6.5,0.082,54.070,54.0,0.070,5.192,5.1,0.092,74.392,74.4,-0.008,-23.186,-23.1,0.086,14.773,14.5,0.273,-14.497,-14.5,-0.003,10.331,10.3,0.031,72.892,72.87,0.022,-14.178,-14.5,-0.322,14.445,14.5,-0.055,10.283,10.3,-0.017,72.907,72.87,0.037,-2.338,-2.3,0.038,-2.262,-2.3,-0.038,2.001,2.0,0.001,3.507,3.5,0.007,1.998,2.0,-0.002,3.535,3.5,0.035,46.471,46.5,-0.029,12.326,12.0,0.326,0.019,0.05,0.031000000000000003,0.055,0.05,-0.0049999999999999975,12.324,11.8,0.524,0.009,0.05,0.041,0.046,0.05,0.0040000000000000036,0.007,0.0,0.007,0.076,0.0,0.076,25.687,26.1,-0.413,116.643,116.6,0.043,-10.904,-10.9,0.004,56.964,57.121,-0.157,72.917,72.87,0.047,-2.370,-2.3,0.070,72.932,72.87,0.062,-2.333,-2.3,0.033,-14.535,-14.5,0.035,14.736,14.5,0.236,10.331,10.3,0.031,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.503,16.485,0.018,16.500,16.485,0.015,16.506,16.485,0.021,16.503,16.485,0.018,0.007,0.05,0.043000000000000003,116.619,116.6,0.019,-10.902,10.9,0.002,57.133,57.0,0.133,27.065,27.0,0.065,7.456,7.5,-0.044,109.950,110.2,-0.250,35.863,35.9,-0.037,87.913,88.0,-0.087,-24.252,-24.0,0.252,-23.253,-23.1,0.153,-6.169,-6.0,0.169,47.888,48.0,-0.112,-16.253,-16.1,0.153,-0.024,0.0,-0.024,0.104,0.0,0.104,25.697,26.1,-0.403,44.128,44.1,0.028,6.615,6.5,0.115,54.032,54.0,0.032,5.191,5.1,0.091,74.344,74.4,-0.056,-23.217,-23.1,0.117,14.640,14.5,0.140,-14.337,-14.5,-0.163,10.316,10.3,0.016,72.847,72.87,-0.023,-14.026,-14.5,-0.474,14.689,14.5,0.189,10.293,10.3,-0.007,72.853,72.87,-0.017,-2.343,-2.3,0.043,-2.295,-2.3,-0.005,2.047,2.0,0.047,3.526,3.5,0.026,2.071,2.0,0.071,3.522,3.5,0.022,46.529,46.5,0.029,12.387,12.0,0.387,0.019,0.05,0.031000000000000003,0.052,0.05,-0.001999999999999995,12.364,11.8,0.564,0.026,0.05,0.024000000000000004,0.065,0.05,-0.015,-0.024,0.0,-0.024,0.104,0.0,0.104,25.697,26.1,-0.403,116.629,116.6,0.029,-10.903,-10.9,0.003,56.946,57.121,-0.175,72.911,72.87,0.041,-2.371,-2.3,0.071,72.918,72.87,0.048,-2.356,-2.3,0.056,-14.384,-14.5,-0.116,14.593,14.5,0.093,10.316,10.3,0.016,1
PARKING SPRAG(8속)_<열전>,0.002,0.1,0.098,16.505,16.485,0.020,16.501,16.485,0.016,16.502,16.485,0.017,16.503,16.485,0.018,0.008,0.05,0.042,116.630,116.6,0.030,-10.903,10.9,0.003,57.106,57.0,0.106,27.139,27.0,0.139,7.450,7.5,-0.050,109.971,110.2,-0.229,35.869,35.9,-0.031,87.931,88.0,-0.069,-24.246,-24.0,0.246,-23.176,-23.1,0.076,-6.149,-6.0,0.149,47.878,48.0,-0.122,-16.257,-16.1,0.157,-0.015,0.0,-0.015,0.076,0.0,0.076,25.692,26.1,-0.408,44.128,44.1,0.028,6.587,6.5,0.087,54.036,54.0,0.036,5.184,5.1,0.084,74.376,74.4,-0.024,-23.224,-23.1,0.124,14.561,14.5,0.061,-14.546,-14.5,0.046,10.323,10.3,0.023,72.867,72.87,-0.003,-14.241,-14.5,-0.259,14.557,14.5,0.057,10.287,10.3,-0.013,72.871,72.87,0.001,-2.349,-2.3,0.049,-2.278,-2.3,-0.022,2.019,2.0,0.019,3.526,3.5,0.026,2.040,2.0,0.040,3.522,3.5,0.022,46.523,46.5,0.023,12.344,12.0,0.344,0.020,0.05,0.030000000000000002,0.048,0.05,0.0020000000000000018,12.379,11.8,0.579,0.010,0.05,0.04,0.060,0.05,-0.009999999999999995,-0.015,0.0,-0.015,0.076,0.0,0.076,25.692,26.1,-0.408,116.623,116.6,0.023,-10.902,-10.9,0.002,56.963,57.121,-0.157,72.912,72.87,0.042,-2.369,-2.3,0.069,72.917,72.87,0.047,-2.330,-2.3,0.030,-14.583,-14.5,0.083,14.524,14.5,0.024,10.323,10.3,0.023,1
